[epoch:9, iter:1706] Loss: 0.473 | Acc: 83.973% 
[epoch:9, iter:1707] Loss: 0.473 | Acc: 83.979% 
[epoch:9, iter:1708] Loss: 0.473 | Acc: 83.982% 
[epoch:9, iter:1709] Loss: 0.473 | Acc: 83.987% 
[epoch:9, iter:1710] Loss: 0.473 | Acc: 83.971% 
[epoch:9, iter:1711] Loss: 0.474 | Acc: 83.965% 
[epoch:9, iter:1712] Loss: 0.473 | Acc: 83.987% 
[epoch:9, iter:1713] Loss: 0.474 | Acc: 83.982% 
[epoch:9, iter:1714] Loss: 0.473 | Acc: 83.987% 
[epoch:9, iter:1715] Loss: 0.473 | Acc: 84.000% 
[epoch:9, iter:1716] Loss: 0.472 | Acc: 84.013% 
[epoch:9, iter:1717] Loss: 0.472 | Acc: 84.016% 
[epoch:9, iter:1718] Loss: 0.472 | Acc: 84.029% 
[epoch:9, iter:1719] Loss: 0.472 | Acc: 84.034% 
[epoch:9, iter:1720] Loss: 0.471 | Acc: 84.051% 
[epoch:9, iter:1721] Loss: 0.471 | Acc: 84.046% 
[epoch:9, iter:1722] Loss: 0.471 | Acc: 84.060% 
[epoch:9, iter:1723] Loss: 0.471 | Acc: 84.057% 
[epoch:9, iter:1724] Loss: 0.470 | Acc: 84.065% 
[epoch:9, iter:1725] Loss: 0.470 | Acc: 84.052% 
[epoch:9, iter:1726] Loss: 0.470 | Acc: 84.046% 
[epoch:9, iter:1727] Loss: 0.470 | Acc: 84.075% 
[epoch:9, iter:1728] Loss: 0.471 | Acc: 84.045% 
[epoch:9, iter:1729] Loss: 0.470 | Acc: 84.050% 
[epoch:9, iter:1730] Loss: 0.470 | Acc: 84.059% 
[epoch:9, iter:1731] Loss: 0.470 | Acc: 84.054% 
[epoch:9, iter:1732] Loss: 0.470 | Acc: 84.034% 
[epoch:9, iter:1733] Loss: 0.470 | Acc: 84.051% 
[epoch:9, iter:1734] Loss: 0.469 | Acc: 84.067% 
[epoch:9, iter:1735] Loss: 0.469 | Acc: 84.090% 
[epoch:9, iter:1736] Loss: 0.469 | Acc: 84.077% 
[epoch:9, iter:1737] Loss: 0.469 | Acc: 84.084% 
[epoch:9, iter:1738] Loss: 0.469 | Acc: 84.099% 
[epoch:9, iter:1739] Loss: 0.469 | Acc: 84.117% 
[epoch:9, iter:1740] Loss: 0.468 | Acc: 84.114% 
[epoch:9, iter:1741] Loss: 0.468 | Acc: 84.120% 
[epoch:9, iter:1742] Loss: 0.468 | Acc: 84.110% 
[epoch:9, iter:1743] Loss: 0.468 | Acc: 84.123% 
[epoch:9, iter:1744] Loss: 0.468 | Acc: 84.118% 
[epoch:9, iter:1745] Loss: 0.468 | Acc: 84.112% 
[epoch:9, iter:1746] Loss: 0.468 | Acc: 84.107% 
[epoch:9, iter:1747] Loss: 0.469 | Acc: 84.083% 
[epoch:9, iter:1748] Loss: 0.468 | Acc: 84.125% 
[epoch:9, iter:1749] Loss: 0.467 | Acc: 84.129% 
[epoch:9, iter:1750] Loss: 0.468 | Acc: 84.126% 
[epoch:9, iter:1751] Loss: 0.467 | Acc: 84.134% 
[epoch:9, iter:1752] Loss: 0.467 | Acc: 84.150% 
[epoch:9, iter:1753] Loss: 0.467 | Acc: 84.143% 
[epoch:9, iter:1754] Loss: 0.466 | Acc: 84.159% 
[epoch:9, iter:1755] Loss: 0.467 | Acc: 84.143% 
[epoch:9, iter:1756] Loss: 0.466 | Acc: 84.149% 
[epoch:9, iter:1757] Loss: 0.466 | Acc: 84.133% 
[epoch:9, iter:1758] Loss: 0.466 | Acc: 84.134% 
[epoch:9, iter:1759] Loss: 0.466 | Acc: 84.162% 
[epoch:9, iter:1760] Loss: 0.466 | Acc: 84.167% 
[epoch:9, iter:1761] Loss: 0.466 | Acc: 84.165% 
[epoch:9, iter:1762] Loss: 0.466 | Acc: 84.160% 
[epoch:9, iter:1763] Loss: 0.466 | Acc: 84.155% 
[epoch:9, iter:1764] Loss: 0.466 | Acc: 84.156% 
[epoch:10, iter:1765] Loss: 0.395 | Acc: 85.938% 
[epoch:10, iter:1766] Loss: 0.398 | Acc: 86.523% 
[epoch:10, iter:1767] Loss: 0.434 | Acc: 86.068% 
[epoch:10, iter:1768] Loss: 0.434 | Acc: 85.547% 
[epoch:10, iter:1769] Loss: 0.425 | Acc: 86.328% 
[epoch:10, iter:1770] Loss: 0.424 | Acc: 86.198% 
[epoch:10, iter:1771] Loss: 0.427 | Acc: 86.105% 
[epoch:10, iter:1772] Loss: 0.434 | Acc: 86.035% 
[epoch:10, iter:1773] Loss: 0.437 | Acc: 85.851% 
[epoch:10, iter:1774] Loss: 0.435 | Acc: 85.820% 
[epoch:10, iter:1775] Loss: 0.435 | Acc: 85.724% 
[epoch:10, iter:1776] Loss: 0.430 | Acc: 86.068% 
[epoch:10, iter:1777] Loss: 0.433 | Acc: 85.938% 
[epoch:10, iter:1778] Loss: 0.428 | Acc: 86.189% 
[epoch:10, iter:1779] Loss: 0.433 | Acc: 85.990% 
[epoch:10, iter:1780] Loss: 0.436 | Acc: 85.864% 
[epoch:10, iter:1781] Loss: 0.439 | Acc: 85.708% 
[epoch:10, iter:1782] Loss: 0.446 | Acc: 85.417% 
[epoch:10, iter:1783] Loss: 0.444 | Acc: 85.465% 
[epoch:10, iter:1784] Loss: 0.442 | Acc: 85.508% 
[epoch:10, iter:1785] Loss: 0.446 | Acc: 85.324% 
[epoch:10, iter:1786] Loss: 0.446 | Acc: 85.210% 
[epoch:10, iter:1787] Loss: 0.445 | Acc: 85.241% 
[epoch:10, iter:1788] Loss: 0.444 | Acc: 85.352% 
[epoch:10, iter:1789] Loss: 0.445 | Acc: 85.312% 
[epoch:10, iter:1790] Loss: 0.448 | Acc: 85.231% 
[epoch:10, iter:1791] Loss: 0.448 | Acc: 85.171% 
[epoch:10, iter:1792] Loss: 0.449 | Acc: 85.114% 
[epoch:10, iter:1793] Loss: 0.451 | Acc: 84.981% 
[epoch:10, iter:1794] Loss: 0.447 | Acc: 85.104% 
[epoch:10, iter:1795] Loss: 0.449 | Acc: 85.043% 
[epoch:10, iter:1796] Loss: 0.446 | Acc: 85.168% 
[epoch:10, iter:1797] Loss: 0.446 | Acc: 85.168% 
[epoch:10, iter:1798] Loss: 0.441 | Acc: 85.271% 
[epoch:10, iter:1799] Loss: 0.442 | Acc: 85.246% 
[epoch:10, iter:1800] Loss: 0.443 | Acc: 85.211% 
[epoch:10, iter:1801] Loss: 0.441 | Acc: 85.293% 
[epoch:10, iter:1802] Loss: 0.441 | Acc: 85.331% 
[epoch:10, iter:1803] Loss: 0.441 | Acc: 85.357% 
[epoch:10, iter:1804] Loss: 0.443 | Acc: 85.254% 
[epoch:10, iter:1805] Loss: 0.442 | Acc: 85.271% 
[epoch:10, iter:1806] Loss: 0.441 | Acc: 85.314% 
[epoch:10, iter:1807] Loss: 0.441 | Acc: 85.311% 
[epoch:10, iter:1808] Loss: 0.441 | Acc: 85.334% 
[epoch:10, iter:1809] Loss: 0.442 | Acc: 85.321% 
[epoch:10, iter:1810] Loss: 0.443 | Acc: 85.233% 
[epoch:10, iter:1811] Loss: 0.444 | Acc: 85.198% 
[epoch:10, iter:1812] Loss: 0.444 | Acc: 85.213% 
[epoch:10, iter:1813] Loss: 0.443 | Acc: 85.212% 
[epoch:10, iter:1814] Loss: 0.444 | Acc: 85.172% 
[epoch:10, iter:1815] Loss: 0.444 | Acc: 85.126% 
[epoch:10, iter:1816] Loss: 0.445 | Acc: 85.081% 
[epoch:10, iter:1817] Loss: 0.446 | Acc: 85.083% 
[epoch:10, iter:1818] Loss: 0.447 | Acc: 85.004% 
[epoch:10, iter:1819] Loss: 0.447 | Acc: 84.986% 
[epoch:10, iter:1820] Loss: 0.446 | Acc: 85.038% 
[epoch:10, iter:1821] Loss: 0.446 | Acc: 85.040% 
[epoch:10, iter:1822] Loss: 0.445 | Acc: 85.048% 
[epoch:10, iter:1823] Loss: 0.445 | Acc: 85.057% 
[epoch:10, iter:1824] Loss: 0.444 | Acc: 85.078% 
[epoch:10, iter:1825] Loss: 0.445 | Acc: 85.086% 
[epoch:10, iter:1826] Loss: 0.444 | Acc: 85.043% 
[epoch:10, iter:1827] Loss: 0.444 | Acc: 85.082% 
[epoch:10, iter:1828] Loss: 0.443 | Acc: 85.052% 
[epoch:10, iter:1829] Loss: 0.443 | Acc: 85.030% 
[epoch:10, iter:1830] Loss: 0.443 | Acc: 85.044% 
[epoch:10, iter:1831] Loss: 0.443 | Acc: 85.063% 
[epoch:10, iter:1832] Loss: 0.446 | Acc: 84.984% 
[epoch:10, iter:1833] Loss: 0.447 | Acc: 84.969% 
[epoch:10, iter:1834] Loss: 0.447 | Acc: 84.978% 
[epoch:10, iter:1835] Loss: 0.447 | Acc: 84.969% 
[epoch:10, iter:1836] Loss: 0.446 | Acc: 84.977% 
[epoch:10, iter:1837] Loss: 0.447 | Acc: 84.942% 
[epoch:10, iter:1838] Loss: 0.447 | Acc: 84.935% 
[epoch:10, iter:1839] Loss: 0.448 | Acc: 84.911% 
[epoch:10, iter:1840] Loss: 0.448 | Acc: 84.884% 
[epoch:10, iter:1841] Loss: 0.448 | Acc: 84.918% 
[epoch:10, iter:1842] Loss: 0.448 | Acc: 84.891% 
[epoch:10, iter:1843] Loss: 0.448 | Acc: 84.919% 
[epoch:10, iter:1844] Loss: 0.448 | Acc: 84.902% 
[epoch:10, iter:1845] Loss: 0.449 | Acc: 84.881% 
[epoch:10, iter:1846] Loss: 0.451 | Acc: 84.837% 
[epoch:10, iter:1847] Loss: 0.450 | Acc: 84.841% 
[epoch:10, iter:1848] Loss: 0.450 | Acc: 84.859% 
[epoch:10, iter:1849] Loss: 0.450 | Acc: 84.876% 
[epoch:10, iter:1850] Loss: 0.449 | Acc: 84.902% 
[epoch:10, iter:1851] Loss: 0.450 | Acc: 84.873% 
[epoch:10, iter:1852] Loss: 0.450 | Acc: 84.868% 
[epoch:10, iter:1853] Loss: 0.450 | Acc: 84.875% 
[epoch:10, iter:1854] Loss: 0.449 | Acc: 84.918% 
[epoch:10, iter:1855] Loss: 0.449 | Acc: 84.890% 
[epoch:10, iter:1856] Loss: 0.448 | Acc: 84.897% 
[epoch:10, iter:1857] Loss: 0.448 | Acc: 84.913% 
[epoch:10, iter:1858] Loss: 0.448 | Acc: 84.936% 
[epoch:10, iter:1859] Loss: 0.449 | Acc: 84.893% 
[epoch:10, iter:1860] Loss: 0.449 | Acc: 84.884% 
[epoch:10, iter:1861] Loss: 0.448 | Acc: 84.903% 
[epoch:10, iter:1862] Loss: 0.448 | Acc: 84.885% 
[epoch:10, iter:1863] Loss: 0.448 | Acc: 84.900% 
[epoch:10, iter:1864] Loss: 0.448 | Acc: 84.902% 
[epoch:10, iter:1865] Loss: 0.447 | Acc: 84.928% 
[epoch:10, iter:1866] Loss: 0.447 | Acc: 84.926% 
[epoch:10, iter:1867] Loss: 0.447 | Acc: 84.932% 
[epoch:10, iter:1868] Loss: 0.447 | Acc: 84.908% 
[epoch:10, iter:1869] Loss: 0.446 | Acc: 84.940% 
[epoch:10, iter:1870] Loss: 0.446 | Acc: 84.935% 
[epoch:10, iter:1871] Loss: 0.446 | Acc: 84.912% 
[epoch:10, iter:1872] Loss: 0.447 | Acc: 84.918% 
[epoch:10, iter:1873] Loss: 0.446 | Acc: 84.938% 
[epoch:10, iter:1874] Loss: 0.447 | Acc: 84.911% 
[epoch:10, iter:1875] Loss: 0.446 | Acc: 84.931% 
[epoch:10, iter:1876] Loss: 0.446 | Acc: 84.923% 
[epoch:10, iter:1877] Loss: 0.446 | Acc: 84.918% 
[epoch:10, iter:1878] Loss: 0.447 | Acc: 84.934% 
[epoch:10, iter:1879] Loss: 0.447 | Acc: 84.929% 
[epoch:10, iter:1880] Loss: 0.447 | Acc: 84.897% 
[epoch:10, iter:1881] Loss: 0.447 | Acc: 84.896% 
[epoch:10, iter:1882] Loss: 0.447 | Acc: 84.921% 
[epoch:10, iter:1883] Loss: 0.447 | Acc: 84.920% 
[epoch:10, iter:1884] Loss: 0.447 | Acc: 84.915% 
[epoch:10, iter:1885] Loss: 0.447 | Acc: 84.921% 
[epoch:10, iter:1886] Loss: 0.447 | Acc: 84.935% 
[epoch:10, iter:1887] Loss: 0.446 | Acc: 84.963% 
[epoch:10, iter:1888] Loss: 0.446 | Acc: 84.942% 
[epoch:10, iter:1889] Loss: 0.446 | Acc: 84.969% 
[epoch:10, iter:1890] Loss: 0.447 | Acc: 84.942% 
[epoch:10, iter:1891] Loss: 0.446 | Acc: 84.993% 
[epoch:10, iter:1892] Loss: 0.445 | Acc: 85.001% 
[epoch:10, iter:1893] Loss: 0.446 | Acc: 84.990% 
[epoch:10, iter:1894] Loss: 0.446 | Acc: 84.961% 
[epoch:10, iter:1895] Loss: 0.446 | Acc: 84.971% 
[epoch:10, iter:1896] Loss: 0.446 | Acc: 84.999% 
[epoch:10, iter:1897] Loss: 0.446 | Acc: 84.995% 
[epoch:10, iter:1898] Loss: 0.445 | Acc: 85.002% 
[epoch:10, iter:1899] Loss: 0.445 | Acc: 84.997% 
[epoch:10, iter:1900] Loss: 0.445 | Acc: 84.987% 
[epoch:10, iter:1901] Loss: 0.445 | Acc: 84.988% 
[epoch:10, iter:1902] Loss: 0.444 | Acc: 85.015% 
[epoch:10, iter:1903] Loss: 0.445 | Acc: 85.010% 
[epoch:10, iter:1904] Loss: 0.445 | Acc: 84.997% 
[epoch:10, iter:1905] Loss: 0.444 | Acc: 85.007% 
[epoch:10, iter:1906] Loss: 0.444 | Acc: 85.021% 
[epoch:10, iter:1907] Loss: 0.444 | Acc: 85.033% 
[epoch:10, iter:1908] Loss: 0.444 | Acc: 85.034% 
[epoch:10, iter:1909] Loss: 0.444 | Acc: 85.013% 
[epoch:10, iter:1910] Loss: 0.444 | Acc: 85.012% 
[epoch:10, iter:1911] Loss: 0.444 | Acc: 85.010% 
[epoch:10, iter:1912] Loss: 0.444 | Acc: 85.003% 
[epoch:10, iter:1913] Loss: 0.444 | Acc: 84.991% 
[epoch:10, iter:1914] Loss: 0.444 | Acc: 84.990% 
[epoch:10, iter:1915] Loss: 0.443 | Acc: 85.009% 
[epoch:10, iter:1916] Loss: 0.443 | Acc: 85.012% 
[epoch:10, iter:1917] Loss: 0.443 | Acc: 85.006% 
[epoch:10, iter:1918] Loss: 0.444 | Acc: 85.009% 
[epoch:10, iter:1919] Loss: 0.443 | Acc: 85.033% 
[epoch:10, iter:1920] Loss: 0.443 | Acc: 85.029% 
[epoch:10, iter:1921] Loss: 0.443 | Acc: 85.024% 
[epoch:10, iter:1922] Loss: 0.443 | Acc: 85.028% 
[epoch:10, iter:1923] Loss: 0.444 | Acc: 85.014% 
[epoch:10, iter:1924] Loss: 0.443 | Acc: 85.037% 
[epoch:10, iter:1925] Loss: 0.443 | Acc: 85.045% 
[epoch:10, iter:1926] Loss: 0.443 | Acc: 85.036% 
[epoch:10, iter:1927] Loss: 0.443 | Acc: 85.024% 
[epoch:10, iter:1928] Loss: 0.443 | Acc: 85.037% 
[epoch:10, iter:1929] Loss: 0.444 | Acc: 85.019% 
[epoch:10, iter:1930] Loss: 0.444 | Acc: 85.022% 
[epoch:10, iter:1931] Loss: 0.444 | Acc: 85.025% 
[epoch:10, iter:1932] Loss: 0.444 | Acc: 85.012% 
[epoch:10, iter:1933] Loss: 0.444 | Acc: 85.027% 
[epoch:10, iter:1934] Loss: 0.444 | Acc: 85.028% 
[epoch:10, iter:1935] Loss: 0.444 | Acc: 85.033% 
[epoch:10, iter:1936] Loss: 0.443 | Acc: 85.036% 
[epoch:10, iter:1937] Loss: 0.443 | Acc: 85.034% 
[epoch:10, iter:1938] Loss: 0.443 | Acc: 85.046% 
[epoch:10, iter:1939] Loss: 0.443 | Acc: 85.045% 
[epoch:10, iter:1940] Loss: 0.443 | Acc: 85.052% 
[epoch:10, iter:1941] Loss: 0.442 | Acc: 85.066% 
[epoch:10, iter:1942] Loss: 0.442 | Acc: 85.066% 
[epoch:10, iter:1943] Loss: 0.441 | Acc: 85.084% 
[epoch:10, iter:1944] Loss: 0.441 | Acc: 85.089% 
[epoch:10, iter:1945] Loss: 0.441 | Acc: 85.100% 
[epoch:10, iter:1946] Loss: 0.441 | Acc: 85.100% 
[epoch:10, iter:1947] Loss: 0.441 | Acc: 85.090% 
[epoch:10, iter:1948] Loss: 0.441 | Acc: 85.082% 
[epoch:10, iter:1949] Loss: 0.441 | Acc: 85.087% 
[epoch:10, iter:1950] Loss: 0.440 | Acc: 85.093% 
[epoch:10, iter:1951] Loss: 0.440 | Acc: 85.100% 
[epoch:10, iter:1952] Loss: 0.440 | Acc: 85.090% 
[epoch:10, iter:1953] Loss: 0.440 | Acc: 85.113% 
[epoch:10, iter:1954] Loss: 0.440 | Acc: 85.134% 
[epoch:10, iter:1955] Loss: 0.439 | Acc: 85.144% 
[epoch:10, iter:1956] Loss: 0.440 | Acc: 85.134% 
[epoch:10, iter:1957] Loss: 0.440 | Acc: 85.122% 
[epoch:10, iter:1958] Loss: 0.440 | Acc: 85.100% 
[epoch:10, iter:1959] Loss: 0.440 | Acc: 85.108% 
[epoch:10, iter:1960] Loss: 0.440 | Acc: 85.096% 
[epoch:11, iter:1961] Loss: 0.405 | Acc: 87.109% 
[epoch:11, iter:1962] Loss: 0.431 | Acc: 85.547% 
[epoch:11, iter:1963] Loss: 0.436 | Acc: 85.417% 
[epoch:11, iter:1964] Loss: 0.435 | Acc: 85.547% 
[epoch:11, iter:1965] Loss: 0.460 | Acc: 84.609% 
[epoch:11, iter:1966] Loss: 0.465 | Acc: 84.180% 
[epoch:11, iter:1967] Loss: 0.463 | Acc: 84.152% 
[epoch:11, iter:1968] Loss: 0.471 | Acc: 83.838% 
[epoch:11, iter:1969] Loss: 0.457 | Acc: 84.158% 
[epoch:11, iter:1970] Loss: 0.458 | Acc: 84.336% 
[epoch:11, iter:1971] Loss: 0.452 | Acc: 84.624% 
[epoch:11, iter:1972] Loss: 0.444 | Acc: 84.863% 
[epoch:11, iter:1973] Loss: 0.437 | Acc: 85.186% 
[epoch:11, iter:1974] Loss: 0.437 | Acc: 85.212% 
[epoch:11, iter:1975] Loss: 0.431 | Acc: 85.417% 
[epoch:11, iter:1976] Loss: 0.433 | Acc: 85.376% 
[epoch:11, iter:1977] Loss: 0.434 | Acc: 85.340% 
[epoch:11, iter:1978] Loss: 0.431 | Acc: 85.438% 
[epoch:11, iter:1979] Loss: 0.429 | Acc: 85.382% 
[epoch:11, iter:1980] Loss: 0.431 | Acc: 85.312% 
[epoch:11, iter:1981] Loss: 0.427 | Acc: 85.417% 
[epoch:11, iter:1982] Loss: 0.430 | Acc: 85.334% 
[epoch:11, iter:1983] Loss: 0.427 | Acc: 85.309% 
[epoch:11, iter:1984] Loss: 0.426 | Acc: 85.384% 
[epoch:11, iter:1985] Loss: 0.427 | Acc: 85.328% 
[epoch:11, iter:1986] Loss: 0.424 | Acc: 85.547% 
[epoch:11, iter:1987] Loss: 0.423 | Acc: 85.619% 
[epoch:11, iter:1988] Loss: 0.421 | Acc: 85.575% 
[epoch:11, iter:1989] Loss: 0.422 | Acc: 85.480% 
[epoch:11, iter:1990] Loss: 0.423 | Acc: 85.378% 
[epoch:11, iter:1991] Loss: 0.421 | Acc: 85.509% 
[epoch:11, iter:1992] Loss: 0.417 | Acc: 85.632% 
[epoch:11, iter:1993] Loss: 0.416 | Acc: 85.653% 
[epoch:11, iter:1994] Loss: 0.415 | Acc: 85.673% 
[epoch:11, iter:1995] Loss: 0.416 | Acc: 85.625% 
[epoch:11, iter:1996] Loss: 0.415 | Acc: 85.666% 
[epoch:11, iter:1997] Loss: 0.416 | Acc: 85.663% 
[epoch:11, iter:1998] Loss: 0.415 | Acc: 85.629% 
[epoch:11, iter:1999] Loss: 0.416 | Acc: 85.697% 
[epoch:11, iter:2000] Loss: 0.416 | Acc: 85.713% 
[epoch:11, iter:2001] Loss: 0.415 | Acc: 85.747% 
[epoch:11, iter:2002] Loss: 0.413 | Acc: 85.854% 
[epoch:11, iter:2003] Loss: 0.412 | Acc: 85.892% 
[epoch:11, iter:2004] Loss: 0.412 | Acc: 85.902% 
[epoch:11, iter:2005] Loss: 0.412 | Acc: 85.903% 
[epoch:11, iter:2006] Loss: 0.414 | Acc: 85.870% 
[epoch:11, iter:2007] Loss: 0.413 | Acc: 85.888% 
[epoch:11, iter:2008] Loss: 0.413 | Acc: 85.889% 
[epoch:11, iter:2009] Loss: 0.413 | Acc: 85.914% 
[epoch:11, iter:2010] Loss: 0.414 | Acc: 85.898% 
[epoch:11, iter:2011] Loss: 0.413 | Acc: 85.938% 
[epoch:11, iter:2012] Loss: 0.411 | Acc: 86.013% 
[epoch:11, iter:2013] Loss: 0.411 | Acc: 86.019% 
[epoch:11, iter:2014] Loss: 0.411 | Acc: 86.003% 
[epoch:11, iter:2015] Loss: 0.411 | Acc: 86.023% 
[epoch:11, iter:2016] Loss: 0.411 | Acc: 86.007% 
[epoch:11, iter:2017] Loss: 0.411 | Acc: 85.958% 
[epoch:11, iter:2018] Loss: 0.412 | Acc: 85.931% 
[epoch:11, iter:2019] Loss: 0.411 | Acc: 85.964% 
[epoch:11, iter:2020] Loss: 0.411 | Acc: 85.938% 
[epoch:11, iter:2021] Loss: 0.411 | Acc: 85.918% 
[epoch:11, iter:2022] Loss: 0.412 | Acc: 85.906% 
[epoch:11, iter:2023] Loss: 0.412 | Acc: 85.931% 
[epoch:11, iter:2024] Loss: 0.413 | Acc: 85.925% 
[epoch:11, iter:2025] Loss: 0.414 | Acc: 85.938% 
[epoch:11, iter:2026] Loss: 0.415 | Acc: 85.914% 
[epoch:11, iter:2027] Loss: 0.416 | Acc: 85.903% 
[epoch:11, iter:2028] Loss: 0.417 | Acc: 85.880% 
[epoch:11, iter:2029] Loss: 0.416 | Acc: 85.921% 
[epoch:11, iter:2030] Loss: 0.415 | Acc: 85.965% 
[epoch:11, iter:2031] Loss: 0.417 | Acc: 85.926% 
[epoch:11, iter:2032] Loss: 0.417 | Acc: 85.927% 
[epoch:11, iter:2033] Loss: 0.418 | Acc: 85.900% 
[epoch:11, iter:2034] Loss: 0.418 | Acc: 85.895% 
[epoch:11, iter:2035] Loss: 0.419 | Acc: 85.865% 
[epoch:11, iter:2036] Loss: 0.419 | Acc: 85.886% 
[epoch:11, iter:2037] Loss: 0.420 | Acc: 85.872% 
[epoch:11, iter:2038] Loss: 0.420 | Acc: 85.852% 
[epoch:11, iter:2039] Loss: 0.421 | Acc: 85.824% 
[epoch:11, iter:2040] Loss: 0.421 | Acc: 85.806% 
[epoch:11, iter:2041] Loss: 0.419 | Acc: 85.865% 
[epoch:11, iter:2042] Loss: 0.419 | Acc: 85.890% 
[epoch:11, iter:2043] Loss: 0.418 | Acc: 85.895% 
[epoch:11, iter:2044] Loss: 0.418 | Acc: 85.947% 
[epoch:11, iter:2045] Loss: 0.417 | Acc: 85.960% 
[epoch:11, iter:2046] Loss: 0.417 | Acc: 85.969% 
[epoch:11, iter:2047] Loss: 0.416 | Acc: 85.982% 
[epoch:11, iter:2048] Loss: 0.416 | Acc: 86.000% 
[epoch:11, iter:2049] Loss: 0.417 | Acc: 86.003% 
[epoch:11, iter:2050] Loss: 0.417 | Acc: 85.990% 
[epoch:11, iter:2051] Loss: 0.416 | Acc: 85.980% 
[epoch:11, iter:2052] Loss: 0.416 | Acc: 85.967% 
[epoch:11, iter:2053] Loss: 0.416 | Acc: 85.971% 
[epoch:11, iter:2054] Loss: 0.416 | Acc: 85.954% 
[epoch:11, iter:2055] Loss: 0.416 | Acc: 85.938% 
[epoch:11, iter:2056] Loss: 0.416 | Acc: 85.925% 
[epoch:11, iter:2057] Loss: 0.416 | Acc: 85.925% 
[epoch:11, iter:2058] Loss: 0.416 | Acc: 85.922% 
[epoch:11, iter:2059] Loss: 0.416 | Acc: 85.886% 
[epoch:11, iter:2060] Loss: 0.417 | Acc: 85.852% 
[epoch:11, iter:2061] Loss: 0.417 | Acc: 85.849% 
[epoch:11, iter:2062] Loss: 0.418 | Acc: 85.846% 
[epoch:11, iter:2063] Loss: 0.420 | Acc: 85.812% 
[epoch:11, iter:2064] Loss: 0.420 | Acc: 85.825% 
[epoch:11, iter:2065] Loss: 0.420 | Acc: 85.818% 
[epoch:11, iter:2066] Loss: 0.419 | Acc: 85.849% 
[epoch:11, iter:2067] Loss: 0.420 | Acc: 85.810% 
[epoch:11, iter:2068] Loss: 0.420 | Acc: 85.807% 
[epoch:11, iter:2069] Loss: 0.421 | Acc: 85.780% 
[epoch:11, iter:2070] Loss: 0.421 | Acc: 85.795% 
[epoch:11, iter:2071] Loss: 0.421 | Acc: 85.793% 
[epoch:11, iter:2072] Loss: 0.421 | Acc: 85.798% 
[epoch:11, iter:2073] Loss: 0.421 | Acc: 85.789% 
[epoch:11, iter:2074] Loss: 0.421 | Acc: 85.770% 
[epoch:11, iter:2075] Loss: 0.420 | Acc: 85.822% 
[epoch:11, iter:2076] Loss: 0.420 | Acc: 85.843% 
[epoch:11, iter:2077] Loss: 0.420 | Acc: 85.841% 
[epoch:11, iter:2078] Loss: 0.420 | Acc: 85.835% 
[epoch:11, iter:2079] Loss: 0.420 | Acc: 85.819% 
[epoch:11, iter:2080] Loss: 0.419 | Acc: 85.843% 
[epoch:11, iter:2081] Loss: 0.419 | Acc: 85.841% 
[epoch:11, iter:2082] Loss: 0.419 | Acc: 85.848% 
[epoch:11, iter:2083] Loss: 0.420 | Acc: 85.810% 
[epoch:11, iter:2084] Loss: 0.420 | Acc: 85.821% 
[epoch:11, iter:2085] Loss: 0.420 | Acc: 85.791% 
[epoch:11, iter:2086] Loss: 0.420 | Acc: 85.804% 
[epoch:11, iter:2087] Loss: 0.421 | Acc: 85.774% 
[epoch:11, iter:2088] Loss: 0.421 | Acc: 85.760% 
[epoch:11, iter:2089] Loss: 0.421 | Acc: 85.774% 
[epoch:11, iter:2090] Loss: 0.421 | Acc: 85.787% 
[epoch:11, iter:2091] Loss: 0.421 | Acc: 85.768% 
[epoch:11, iter:2092] Loss: 0.422 | Acc: 85.772% 
[epoch:11, iter:2093] Loss: 0.422 | Acc: 85.755% 
[epoch:11, iter:2094] Loss: 0.422 | Acc: 85.760% 
[epoch:11, iter:2095] Loss: 0.422 | Acc: 85.720% 
[epoch:11, iter:2096] Loss: 0.423 | Acc: 85.696% 
[epoch:11, iter:2097] Loss: 0.423 | Acc: 85.678% 
[epoch:11, iter:2098] Loss: 0.423 | Acc: 85.677% 
[epoch:11, iter:2099] Loss: 0.424 | Acc: 85.668% 
[epoch:11, iter:2100] Loss: 0.424 | Acc: 85.670% 
[epoch:11, iter:2101] Loss: 0.424 | Acc: 85.674% 
[epoch:11, iter:2102] Loss: 0.424 | Acc: 85.679% 
[epoch:11, iter:2103] Loss: 0.425 | Acc: 85.642% 
[epoch:11, iter:2104] Loss: 0.426 | Acc: 85.628% 
[epoch:11, iter:2105] Loss: 0.425 | Acc: 85.660% 
[epoch:11, iter:2106] Loss: 0.425 | Acc: 85.659% 
[epoch:11, iter:2107] Loss: 0.425 | Acc: 85.645% 
[epoch:11, iter:2108] Loss: 0.424 | Acc: 85.674% 
[epoch:11, iter:2109] Loss: 0.424 | Acc: 85.681% 
[epoch:11, iter:2110] Loss: 0.424 | Acc: 85.690% 
[epoch:11, iter:2111] Loss: 0.424 | Acc: 85.684% 
[epoch:11, iter:2112] Loss: 0.424 | Acc: 85.675% 
[epoch:11, iter:2113] Loss: 0.425 | Acc: 85.649% 
[epoch:11, iter:2114] Loss: 0.425 | Acc: 85.648% 
[epoch:11, iter:2115] Loss: 0.425 | Acc: 85.628% 
[epoch:11, iter:2116] Loss: 0.425 | Acc: 85.637% 
